istep  time  F_top  F_bot   Tmin  Tmean Tmax  Vmin  Vrms Vmax  eta_min  eta_mean  eta_max   ra_eff Nu_top  Nu_bot   C_min  C_mean  C_max F_mean  F_max  erupt_rate  erupta erupt_heatflux entrainment Cmass_error H_int r_innercore Tsurf  Tcmb 
       0  0.0000000E+00  4.8107982E+00  4.8279244E+00  3.6482273E-02  5.0003899E-01  9.6339202E-01  1.2658584E-03  3.9469342E-02  9.1896417E-02  1.0000000E+00  1.0000000E+00  1.0000000E+00  1.0000000E+04  4.8107982E+00  4.8279244E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00
       1  4.4693393E-05  4.6192370E+00  4.6309354E+00  3.6889419E-02  5.0003975E-01  9.6293722E-01  4.2420052E-04  3.9371165E-02  9.0847814E-02  1.0000000E+00  1.0000000E+00  1.0000000E+00  1.0000000E+04  4.6192370E+00  4.6309354E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00
       2  8.9386786E-05  4.4838211E+00  4.4928262E+00  3.6802033E-02  5.0004027E-01  9.6320090E-01  3.6962427E-04  3.9289688E-02  8.9852618E-02  1.0000000E+00  1.0000000E+00  1.0000000E+00  1.0000000E+04  4.4838211E+00  4.4928262E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00
       3  1.3408018E-04  4.3812279E+00  4.3888739E+00  3.6508593E-02  5.0004068E-01  9.6354801E-01  5.7817821E-04  3.9221457E-02  8.8907785E-02  1.0000000E+00  1.0000000E+00  1.0000000E+00  1.0000000E+04  4.3812279E+00  4.3888739E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00
       4  1.7877357E-04  4.2987232E+00  4.3056387E+00  3.6135202E-02  5.0004102E-01  9.6397375E-01  7.5949446E-04  3.9163957E-02  8.8209870E-02  1.0000000E+00  1.0000000E+00  1.0000000E+00  1.0000000E+04  4.2987232E+00  4.3056387E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00
       5  2.2346697E-04  4.2291969E+00  4.2356624E+00  3.5689510E-02  5.0004133E-01  9.6438512E-01  1.4999395E-03  3.9115329E-02  8.8160137E-02  1.0000000E+00  1.0000000E+00  1.0000000E+00  1.0000000E+04  4.2291969E+00  4.2356624E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00
       6  2.6816036E-04  4.1685596E+00  4.1746877E+00  3.5276145E-02  5.0004162E-01  9.6477570E-01  1.5545781E-03  3.9074183E-02  8.8106255E-02  1.0000000E+00  1.0000000E+00  1.0000000E+00  1.0000000E+04  4.1685596E+00  4.1746877E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00
       7  3.1285375E-04  4.1143673E+00  4.1201943E+00  3.4895466E-02  5.0004189E-01  9.6514489E-01  1.6191163E-03  3.9039461E-02  8.8049963E-02  1.0000000E+00  1.0000000E+00  1.0000000E+00  1.0000000E+04  4.1143673E+00  4.1201943E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00
       8  3.5754714E-04  4.0650920E+00  4.0706226E+00  3.4542711E-02  5.0004215E-01  9.6549400E-01  1.1770997E-03  3.9010347E-02  8.7992365E-02  1.0000000E+00  1.0000000E+00  1.0000000E+00  1.0000000E+04  4.0650920E+00  4.0706226E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00
       9  4.0224054E-04  4.0197291E+00  4.0249576E+00  3.4213352E-02  5.0004240E-01  9.6582482E-01  6.4647347E-04  3.8986204E-02  8.7934261E-02  1.0000000E+00  1.0000000E+00  1.0000000E+00  1.0000000E+04  4.0197291E+00  4.0249576E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+00
