
*******************step:      0 ; time =   0.0000E+00
  8.6307E-03  9.5833E-01  9.5368E-01  9.6339E-01  4.1776E-02  1.2659E-03  8.8208E-02  0.0000E+00  0.0000E+00  0.0000E+00  4.1724E-02  1.2619E-03  8.8205E-02  1.0000E+00  1.0000E+00  1.0000E+00  1.2735E-01  8.2542E-03  5.5230E-01  2.5469E-01  1.6508E-02  1.1046E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.3258E-01 -5.5202E-01  4.9679E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0052E+00  1.0046E+00  1.0058E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  7.8941E-02  5.8618E-04  1.2245E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.7795E-02  8.7885E-01  8.7370E-01  8.8357E-01  4.1744E-02  1.9081E-03  8.8344E-02  3.3281E-03  1.4395E-04  9.8706E-03  4.1279E-02  6.9375E-04  8.8329E-02  1.0000E+00  1.0000E+00  1.0000E+00  1.4229E-01  1.5081E-02  4.8713E-01  2.8455E-01  3.0158E-02  9.7425E-01  1.9977E-01  7.8925E-03  4.3949E-01  0.0000E+00  0.0000E+00  0.0000E+00  2.0792E-01 -4.8569E-01  3.9895E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0151E+00  1.0146E+00  1.0158E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0575E-01  5.8840E-03  9.6780E-01  3.8121E-06  2.0553E-06  1.7568E-06
  4.9809E-02  8.0352E-01  7.9883E-01  8.0866E-01  4.1595E-02  1.6539E-03  8.6272E-02  6.7537E-03  1.8242E-04  1.9847E-02  4.0270E-02  7.7413E-04  8.6252E-02  1.0000E+00  1.0000E+00  1.0000E+00  1.5473E-01  1.3448E-02  4.5199E-01  3.0940E-01  2.6893E-02  9.0392E-01  2.8090E-01  1.3595E-02  6.7598E-01  0.0000E+00  0.0000E+00  0.0000E+00  1.9961E-01 -4.2942E-01  3.8851E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0246E+00  1.0239E+00  1.0251E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.2830E-01  6.3253E-03  8.4277E-01  9.4515E-06  5.5226E-06  3.9289E-06
  7.5096E-02  7.3614E-01  7.3149E-01  7.4074E-01  4.1510E-02  4.6309E-03  8.0936E-02  1.0433E-02  1.8941E-04  2.8211E-02  3.8736E-02  2.2033E-05  8.0844E-02  1.0000E+00  1.0000E+00  1.0000E+00  1.7149E-01  3.2835E-02  4.6924E-01  3.4292E-01  6.5639E-02  9.3848E-01  3.2441E-01  1.1215E-03  7.5219E-01  0.0000E+00  0.0000E+00  0.0000E+00  2.0293E-01 -4.2087E-01  4.6885E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0330E+00  1.0324E+00  1.0336E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5318E-01  1.0260E-02  9.1404E-01  1.2049E-05  5.6654E-06  6.3835E-06
  1.0414E-01  6.7649E-01  6.7157E-01  6.8138E-01  4.1770E-02  5.3507E-03  7.3801E-02  1.4588E-02  3.3094E-04  3.5610E-02  3.6712E-02  1.1373E-03  7.1985E-02  1.0000E+00  1.0000E+00  1.0000E+00  1.7117E-01  1.0839E-02  5.6482E-01  3.4227E-01  2.1674E-02  1.1296E+00  3.6968E-01  1.1636E-03  9.4393E-01  0.0000E+00  0.0000E+00  0.0000E+00  2.1124E-01 -4.7192E-01  5.6279E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0404E+00  1.0398E+00  1.0411E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.6684E-01  1.2140E-02  1.3529E+00  1.1058E-05  3.9194E-06  7.1384E-06
  1.3751E-01  6.2582E-01  6.2142E-01  6.3120E-01  4.2072E-02  7.0732E-03  6.8419E-02  1.9276E-02  6.6528E-04  4.5063E-02  3.3703E-02  2.5928E-04  6.3170E-02  1.0000E+00  1.0000E+00  1.0000E+00  1.7607E-01  5.4759E-02  4.8424E-01  3.5211E-01  1.0949E-01  9.6846E-01  4.3916E-01  1.2020E-02  1.1903E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.9262E-01 -3.9002E-01  4.6207E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0468E+00  1.0461E+00  1.0473E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.5816E-01  2.2304E-02  9.6256E-01  1.7717E-05  7.0832E-06  1.0634E-05
  1.7203E-01  5.8954E-01  5.8463E-01  5.9437E-01  4.2119E-02  4.9942E-03  6.6804E-02  2.3903E-02  8.7519E-04  5.6188E-02  2.9863E-02  3.5282E-04  5.9514E-02  1.0000E+00  1.0000E+00  1.0000E+00  1.5766E-01  3.1311E-02  5.0649E-01  3.1532E-01  6.2621E-02  1.0130E+00  5.1438E-01  9.1250E-04  1.1669E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.7108E-01 -3.5801E-01  4.7030E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0513E+00  1.0507E+00  1.0519E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.4071E-01  1.8390E-02  1.0343E+00  2.7976E-05  1.1874E-05  1.6102E-05
  2.0656E-01  5.6298E-01  5.5833E-01  5.6768E-01  4.1810E-02  2.7356E-03  7.4119E-02  2.7060E-02  6.3320E-05  6.7156E-02  2.5461E-02  1.4110E-03  5.1976E-02  1.0000E+00  1.0000E+00  1.0000E+00  1.4795E-01  2.6105E-02  5.7031E-01  2.9589E-01  5.2210E-02  1.1406E+00  5.0028E-01  6.2352E-03  1.3058E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.6450E-01 -3.6236E-01  5.1147E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0546E+00  1.0540E+00  1.0552E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.2689E-01  1.3015E-02  1.3255E+00  3.0857E-05  1.4599E-05  1.6258E-05
  2.4108E-01  5.4483E-01  5.3976E-01  5.4961E-01  4.1643E-02  4.3139E-03  8.0202E-02  2.9465E-02  1.4922E-03  7.4618E-02  2.1036E-02  1.2749E-06  3.9646E-02  1.0000E+00  1.0000E+00  1.0000E+00  1.4097E-01  2.5703E-02  4.6011E-01  2.8194E-01  5.1406E-02  9.2022E-01  4.9665E-01  2.0269E-03  1.4397E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.4127E-01 -2.7417E-01  4.3896E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0569E+00  1.0563E+00  1.0575E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.1828E-01  6.3409E-03  9.2164E-01  3.3312E-05  2.1172E-05  1.2140E-05
  2.7560E-01  5.3139E-01  5.2651E-01  5.3631E-01  4.1803E-02  5.6105E-03  9.0497E-02  3.1202E-02  4.2571E-04  8.7632E-02  1.7699E-02  7.2290E-04  2.6330E-02  1.0000E+00  1.0000E+00  1.0000E+00  1.3008E-01  2.0188E-02  4.0538E-01  2.6015E-01  4.0375E-02  8.1075E-01  5.3139E-01  1.7364E-02  1.3610E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.1291E-01 -3.4298E-01  1.9473E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0586E+00  1.0580E+00  1.0592E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0948E-01  8.9434E-03  7.2694E-01  2.0081E-05  1.2070E-05  8.0108E-06
